PolicyA,PolicyB,Cycle,Difference_AminusB,PointwiseCI95Low,PointwiseCI95High,SimultaneousCI95Low,SimultaneousCI95High,SignificantSimultaneous
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,195,-0.013693617109709844,-0.02703761714785393,-0.0003696686198707257,-0.027450641951324222,6.340773190453494e-05,False
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,196,-0.013795611086390602,-0.0272228398692346,-0.00039382174042242664,-0.02755263592800498,-3.858624477622377e-05,True
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,197,-0.01389895524476037,-0.02740988889910691,-0.00041326697309450886,-0.027655980086374748,-0.00014193040314599073,True
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,198,-0.014003685320639558,-0.0275988136298583,-0.0004387677328462038,-0.027760710162253937,-0.0002466604790251799,True
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,199,-0.014109837049849472,-0.027789663453875412,-0.0004528229291011321,-0.02786686189146385,-0.0003528122082350933,True
80PER_3_6C,5_6C_36PER_4_3C_NEWSTRUCTURE,200,-0.014217446168210746,-0.027982487763544905,-0.00046359228538530347,-0.027974471009825124,-0.00046042132659636706,True
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,1,0.0093117467687448,-0.0013030935081982276,0.027388057701765223,-0.013261990309245686,0.031885483846735285,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,2,0.009257332596027235,-0.001200686496063455,0.027347971120353698,-0.013316404481963251,0.03183106967401772,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,3,0.009200926150183752,-0.0011042393651787053,0.027304494370353427,-0.013372810927806733,0.03177466322817424,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,4,0.00914259334783274,-0.0010136101701631289,0.027257738570929058,-0.013431143730157746,0.031716330425823225,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,5,0.009082400105592137,-0.0009286569656354382,0.027207814841245348,-0.013491336972398349,0.03165613718358262,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,6,0.009020412340080441,-0.0008493520171255486,0.027154834300466835,-0.013553324737910044,0.03159414941807093,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,7,0.008956695967915596,-0.0007754705618499003,0.027098908067758054,-0.01361704111007489,0.03153043304590608,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,8,0.008891316905716207,-0.0007007971315545758,0.027040147262283654,-0.013682420172274279,0.03146505398370669,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,9,0.008824341070100217,-0.0006362342316077463,0.02697866300320806,-0.013749396007890269,0.0313980781480907,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,10,0.00875583437768579,-0.0005737644505720812,0.026914566409696028,-0.013817902700304696,0.031329571455676275,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,11,0.0086858627450912,-0.0005173219642930632,0.026847968600912098,-0.013887874332899286,0.031259599823081685,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,12,0.008614492088934833,-0.00047896653005174983,0.026775517633367274,-0.013959244989055652,0.03118822916692532,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,13,0.008541788325834743,-0.000663482194625864,0.026718227142570217,-0.014031948752155743,0.031115525403825228,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,14,0.008467817372409314,-0.0008608978460987737,0.026656492370525475,-0.014105919705581171,0.0310415544503998,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,15,0.008392645145276378,-0.0010521030129969633,0.026591456663286217,-0.014181091932714107,0.030966382223266864,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,16,0.008316337561054654,-0.001239961913608978,0.026523275815745095,-0.014257399516935831,0.03089007463904514,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,17,0.008238960536361972,-0.0014245605195057909,0.02645210562279454,-0.014334776541628513,0.030812697614352458,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,18,0.00816057998781694,-0.0016059848022582646,0.026378101879327653,-0.014413157090173545,0.030734317065807426,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,19,0.008081261832037279,-0.0017843207334367062,0.026301420380236862,-0.014492475245953207,0.030654998910027764,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,20,0.008001071985641595,-0.001959654284612533,0.02622221692041482,-0.014572665092348891,0.03057480906363208,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,21,0.007920076365248052,-0.0021320714273560526,0.026140647294754404,-0.014653660712742433,0.030493813443238538,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,22,0.007838340887474704,-0.002301658133238349,0.026056867298148156,-0.014735396190515782,0.03041207796546519,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,23,0.007755931468939936,-0.0024685003738303957,0.02597103272548884,-0.01481780560905055,0.03032966854693042,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,24,0.007672914026261912,-0.002632684120702833,0.02588329937166889,-0.014900823051728573,0.030246651104252398,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,25,0.007589354476058685,-0.002794295345426412,0.025793823031581287,-0.0149843826019318,0.03016309155404917,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,26,0.007505318734949085,-0.002953420019571884,0.0257027595001188,-0.015068418343041401,0.03007905581293957,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,27,0.0074208727195504975,-0.0031101441147101117,0.025610264572173636,-0.015152864358439988,0.029994609797540983,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,28,0.007336082346481532,-0.00326455360241229,0.025516494042638782,-0.015237654731508954,0.029909819424472017,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,29,0.007251013532360573,-0.0034167344542486155,0.025421603706406892,-0.015322723545629913,0.02982475061035106,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,30,0.007165732193805563,-0.0035667726417903944,0.02532574935837062,-0.015408004884184923,0.02973946927179605,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,31,0.007080304247434666,-0.003714754136608267,0.025229086793422617,-0.01549343283055582,0.02965404132542515,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,32,0.006994795609866489,-0.0038607649102726516,0.02513177180645576,-0.015578941468123997,0.029568532687856974,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,33,0.006909272197718974,-0.0040048909343550765,0.02503396019236237,-0.01566446488027151,0.02948300927570946,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,34,0.006823799927610508,-0.004147218180425738,0.024935807746035432,-0.015749937150379978,0.029397537005600993,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,35,0.00673844471615892,-0.0042878326200561645,0.024837470262367378,-0.015835292361831566,0.029312181794149406,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,36,0.006653272479983152,-0.00442682022481633,0.024739103536251306,-0.015920464598007333,0.029227009557973638,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,37,0.006568349135700702,-0.0045642669662774304,0.024640863362579424,-0.016005387942289784,0.029142086213691187,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,38,0.006483740599930066,-0.004700258816010772,0.024542905536244497,-0.01608999647806042,0.02905747767792055,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,39,0.006399512789289297,-0.004834881745586217,0.024445385852139512,-0.01617422428870119,0.028973249867279782,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,40,0.006315731620397003,-0.004968221726575295,0.02434846010515679,-0.016258005457593483,0.028889468698387488,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,41,0.006232463009871125,-0.005100364730548312,0.024252284090189424,-0.01634127406811936,0.02880620008786161,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,42,0.00614977287432994,-0.005230417966052059,0.024157013602129518,-0.016423964203660546,0.028723509952320425,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,43,0.006067727130391609,-0.00536056854438316,0.024062804435870278,-0.016506009947598876,0.028641464208382095,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,44,0.00598639169467452,-0.00548821075135586,0.023974334075754666,-0.016587345383315966,0.028560128772665005,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,45,0.005905832483796725,-0.005617991444939801,0.023888810850657527,-0.01666790459419376,0.02847956956178721,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,46,0.00582611541437672,-0.005746134100155564,0.023804675581049373,-0.016747621663613765,0.028399852492367206,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,47,0.005747306403032226,-0.005872900645021217,0.023722039386094296,-0.01682643067495826,0.028321043481022712,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,48,0.00566947136638174,-0.005999072013866291,0.023641013384957166,-0.016904265711608746,0.028243208444372225,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,49,0.0055926762210435355,-0.006124734178262314,0.02356170869680252,-0.01698106085694695,0.02816641329903402,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,50,0.005516986883635888,-0.006249973109780038,0.023484236440795114,-0.017056750194354597,0.028090723961626374,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,51,0.0054424509547658095,-0.006374865275792452,0.023408677860201177,-0.017131286123224676,0.028016188032756295,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,52,0.005369042770996035,-0.006499449126883827,0.023334994694694244,-0.01720469430699445,0.02794277984898652,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,53,0.005296718352878593,-0.006623753609441008,0.023263118808049987,-0.017277018725111892,0.02787045543086908,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,54,0.005225433720964956,-0.00674780766985017,0.023192982064043077,-0.01734830335702553,0.02779917079895544,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,55,0.005155144895807151,-0.006871640254498379,0.023124516326449407,-0.017418592182183334,0.027728881973797637,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,56,0.005085807897956984,-0.006995280309772034,0.023057653459044536,-0.0174879291800335,0.02765954497594747,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,57,0.005017378747965706,-0.007118756782057978,0.022992325325603136,-0.01755635833002478,0.02759111582595619,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,58,0.0049498134663858995,-0.007242098617742276,0.02292846378990121,-0.017623923611604586,0.027523550544376385,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,59,0.004883068073768704,-0.007365334763212328,0.02286600071571343,-0.017690669004221782,0.02745680515175919,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,60,0.004817098590665814,-0.00748849416485442,0.02280486796681536,-0.017756638487324672,0.0273908356686563,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,61,0.004751861037629812,-0.007611605769055174,0.022744997406982992,-0.017821876040360674,0.027325598115620298,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,62,0.004687311435211505,-0.007734698522201211,0.022686320899990897,-0.01788642564277898,0.02726104851320199,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,63,0.004623405803963032,-0.00785780137067904,0.022628770309614743,-0.017950331274027453,0.027197142881953518,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,64,0.004560100164436309,-0.007980943260875395,0.022572277499629867,-0.018013636913554176,0.027133837242426795,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,65,0.004497350537182809,-0.008104153139177561,0.022516774333811496,-0.018076386540807676,0.027071087615173295,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,66,0.00443511294275456,-0.008227459951970939,0.02246219267593497,-0.018138624135235926,0.027008850020745045,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,67,0.004373343401703367,-0.008350892645643038,0.022408464389776284,-0.01820039367628712,0.026947080479693852,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,68,0.0043119979345807025,-0.00847384375272886,0.022355521339110007,-0.018261739143409783,0.026885735012571188,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,69,0.004251032561938484,-0.008594822325401213,0.022303295387711586,-0.018322704516052002,0.02682476963992897,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,70,0.004190403304328627,-0.008716383773478503,0.022251718399356468,-0.01838333377366186,0.026764140382319113,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,71,0.004130066182302605,-0.008838071121083596,0.022200722237820214,-0.01844367089568788,0.02670380326029309,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,72,0.004069977216412446,-0.008959921545738108,0.02215023876687794,-0.01850375986157804,0.02664371429440293,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,73,0.004010092427209844,-0.009081972224962436,0.02210019985030509,-0.018563644650780642,0.02658382950520033,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,74,0.00395036783524616,-0.009204260336277753,0.022050537351876898,-0.018623369242744325,0.026524104913236646,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,75,0.003890759461073978,-0.009326823057204897,0.022001183135368918,-0.018682977616916507,0.026464496539064464,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,76,0.003831223325244437,-0.009453461607700442,0.021952069064556268,-0.01874251375274605,0.026404960403234923,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,77,0.003771715448309676,-0.009581912080372571,0.02190312700321484,-0.01880202162968081,0.02634545252630016,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,78,0.003712191850820834,-0.009706924351248786,0.021854288815119083,-0.01886154522716965,0.02628592892881132,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,79,0.003652608553330161,-0.009832421874331237,0.021805486364045112,-0.018921128524660324,0.026226345631320647,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,80,0.003592921576389685,-0.009959152522453704,0.021756651513767822,-0.0189808155016008,0.02616665865438017,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,81,0.003533086940550656,-0.01008852391424973,0.021707716128062774,-0.01904065013743983,0.02610682401854114,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,82,0.00347306066636488,-0.010218546487617997,0.021658612070704963,-0.019100676411625606,0.026046797744355366,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,83,0.0034127987743846067,-0.01034917876514263,0.021609502771884566,-0.01916093830360588,0.025986535852375092,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,84,0.0033522572851609755,-0.010480415661807907,0.02156541661353418,-0.01922147979282951,0.02592599436315146,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,85,0.0032913922192463474,-0.010612288358994748,0.021520966247305713,-0.019282344858744138,0.025865129297236833,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,86,0.0032301595971917507,-0.010744828038084298,0.021476072758244265,-0.019343577480798735,0.025803896675182236,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,87,0.0031685154395497683,-0.010878065880458365,0.021430657231395707,-0.019405221638440717,0.025742252517540254,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,88,0.003106415766871762,-0.011009316367153965,0.02138464075180547,-0.019467321311118724,0.025680152844862247,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,89,0.0030438165997095368,-0.011140093763007286,0.021337944404518645,-0.01952992047828095,0.025617553677700022,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,90,0.002980673958614677,-0.01127168531723211,0.02129048927458111,-0.01959306311937581,0.025554411036605162,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,91,0.0029169438641388767,-0.011407543602456105,0.021242196447038515,-0.01965679321385161,0.025490680942129362,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,92,0.002852582336834719,-0.011544582585397811,0.021192987006936177,-0.019721154741155766,0.025426319414825205,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,93,0.0027875453972530106,-0.011682481251297006,0.021142782039319637,-0.019786191680737475,0.025361282475243496,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,94,0.00272178906594589,-0.011821263763948986,0.021091502629234433,-0.019851948012044596,0.025295526143936375,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,95,0.0026552693634653846,-0.011960954287150605,0.021039069861725993,-0.0199184677145251,0.02522900644145587,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,96,0.0025879423103627452,-0.012101576984698492,0.020985404821839866,-0.01998579476762774,0.02516167938835323,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,97,0.0025197639271901107,-0.012243156020388946,0.020930428594621804,-0.020053973150800375,0.025093501005180596,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,98,0.0024506902344990644,-0.01238671980572903,0.020874062265117017,-0.02012304684349142,0.02502442731248955,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,99,0.0023806772528417453,-0.012531587384695508,0.020816226918371046,-0.02019305982514874,0.02495441433083223,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,100,0.0023096810027692927,-0.012677506202798283,0.02075684363942943,-0.020264056075221193,0.024883418080759778,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,101,0.002237669496461425,-0.012824493895225997,0.020695855272806048,-0.02033606758152906,0.02481140657445191,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,102,0.0021646587126082917,-0.01297253304276258,0.020633291700888352,-0.020409078365382194,0.024738395790598777,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,103,0.0020906766215269545,-0.013121597462588563,0.02056920456553169,-0.02048306045646353,0.02466441369951744,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,104,0.0020157511935354755,-0.013270303999240673,0.020503645508591857,-0.02055798588445501,0.02458948827152596,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,105,0.001939910398951139,-0.013419365541363248,0.02043666617192453,-0.020633826679039347,0.024513647476941625,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,106,0.0018631822080915628,-0.013569384874707935,0.020368318197385167,-0.020710554869898923,0.02443691928608205,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,107,0.0017855945912743643,-0.01372033154591501,0.020298653226829673,-0.02078814248671612,0.02435933166926485,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,108,0.00170717551881705,-0.013872175101622974,0.020227722902113283,-0.020866561559173435,0.024280912596807536,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,109,0.0016279529610372379,-0.014024885088471772,0.020155578865092234,-0.020945784116953248,0.024201690039027723,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,110,0.001547954888252434,-0.014178431053100904,0.020082272757621207,-0.02102578218973805,0.02412169196624292,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,111,0.0014672092707801454,-0.014332782542150757,0.02000785622155666,-0.02110652780721034,0.02404094634877063,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,112,0.0013857440789383224,-0.014487909102259944,0.01993238089875405,-0.021187992999052163,0.023959481156928808,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,113,0.0013035872830438056,-0.014643780280068297,0.019855898431068615,-0.02127014979494668,0.02387732436103429,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,114,0.0012207668534148786,-0.014800365622215761,0.01977846046035637,-0.021352970224575607,0.023794503931405364,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,115,0.001137310760368826,-0.014957634675341835,0.01970011862847299,-0.02143642631762166,0.02371104783835931,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,116,0.0010532469742229322,-0.015115556986085799,0.01962092457727383,-0.021520490103767553,0.023626984052213418,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,117,0.0009686034652952591,-0.015274102101087927,0.01954092994861501,-0.021605133612695226,0.023542340543285745,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,118,0.00088340820390298,-0.015433239566987389,0.019460186384351104,-0.021690328874087506,0.023457145281893466,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,119,0.0007976891603640457,-0.015592938930423461,0.019378745526338788,-0.02177604791762644,0.02337142623835453,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,120,0.0007114743049957406,-0.01575316973803642,0.019296659016433407,-0.021862262772994745,0.023285211382986226,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,121,0.0006247916081156824,-0.015913901536465214,0.019213978496490317,-0.021948945469874803,0.023198528686106168,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,122,0.0005376690400412665,-0.016075103872349783,0.01913075560836553,-0.02203606803794922,0.023111406118031752,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,123,0.0004501345710903326,-0.01623674629232985,0.01904704199391439,-0.022123602506900153,0.023023871649080818,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,124,0.00036221617158049835,-0.016398798343045362,0.018962889294992798,-0.022211520906409987,0.022935953249570984,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,125,0.00027394181182871513,-0.01656131573469736,0.018878349153455883,-0.02229979526616177,0.0228476788898192,False
80PER_3_6C,4_8C_80PER_4_8C_NEWSTRUCTURE,126,0.00018533946215348873,-0.016727493691972017,0.01879347321115999,-0.022388397615836997,0.022759076540143974,False
